net_name,wirelen_M4,wirelen_M2,wirelen_M3,n_via_v3,n_via_v2,n_via_v1,wirelen_M5,n_via_v4,wirelen_M1,wirelen_M6,wirelen_M7,wirelen_M8,n_via_v5,n_via_v6,n_via_v7,R_gold,R_pred_analytic,ape,bias_signed,R_pred_analytic_cal,ape_cal,bias_signed_cal,q,R_v7,ape_v7
n_865,0.0,0.54,1.26,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,88.10207,73.7012144,16.345649540356998,-16.345649540356998,86.22554335655107,2.129946144794244,-2.129946144794244,Q2,94.2351,6.961277981323261
n_866,0.0,0.3239999999999999,2.25,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,101.696391,84.34114399999999,17.06574523377139,-17.06574523377139,98.67355684593869,2.9724104506927036,-2.9724104506927036,Q2,114.34,12.43270176618165
n_867,0.0,0.324,1.08,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,80.85819200000002,68.3853392,15.425589530866594,-15.425589530866594,80.00632117321057,1.0535368225763084,-1.0535368225763084,Q2,88.8165,9.842302682206878
n_868,0.0,0.864,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,45.334280000000014,34.672744,23.517603014760596,-23.517603014760596,40.56481586363923,10.520657075309854,-10.520657075309854,Q1_short,48.2886,6.516746267945554
n_869,0.0,0.648,0.27,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,75.575485,61.6307168,18.451443877601314,-18.451443877601314,72.10385998108765,4.59358615947003,-4.59358615947003,Q1_short,80.8167,6.935072927418193
n_870,0.0,0.216,1.98,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99.28443899999999,79.2284672,20.200518834577892,-20.200518834577892,92.69206334307951,6.639888106655345,-6.639888106655345,Q2,97.878,1.4165754615383301
n_871,1.7100000000000002,0.8099999999999999,10.169999999999998,4.0,4.0,4,0.27,2.0,0.0,0.0,0.0,0.0,0,0,0,383.09703099999996,353.4874649083333,7.7289991035369425,-7.7289991035369425,413.5569404057312,7.950964622780189,7.950964622780189,Q4_long,335.133,12.52007379822267
n_872,0.0,3.042,1.98,0.0,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,143.961108,128.2757632,10.895543260197744,-10.895543260197744,150.0741537495789,4.246317519019722,4.246317519019722,Q3,,
n_873,0.0,1.152,0.81,0.0,3.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,118.06325799999998,100.3535184,15.000212513193548,-15.000212513193548,117.40697520693288,0.5558738630328939,-0.5558738630328939,Q2,109.353,7.377619546972
n_874,0.0,0.1,1.035,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,78.995555,64.8045504,17.964307738580988,-17.964307738580988,75.81703525114504,4.023669115122937,-4.023669115122937,Q1_short,85.4672,8.192416649265912
n_875,1.53,0.414,0.4499999999999999,2.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,122.499915,107.9881752,11.846326423981601,-11.846326423981601,126.339018407035,3.1339641395138904,3.1339641395138904,Q3,133.735,9.171504323084642
n_876,0.0,0.108,1.17,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,83.89903100000001,66.75157279999999,20.438207683232974,-20.438207683232974,78.09492260665347,6.917968329510908,-6.917968329510908,Q2,85.068,1.3933045305374145
n_877,0.72,2.592,3.15,2.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,185.81018300000005,162.6127248,12.484492413421739,-12.484492413421739,190.24612642704713,2.3873521652185645,2.3873521652185645,Q3,,
n_878,0.0,0.918,0.72,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,87.799534,71.3439848,18.74218284575405,-18.74218284575405,83.46774072424945,4.933731511320484,-4.933731511320484,Q2,87.2508,0.6249850938844346
n_879,0.0,1.7100000000000002,0.54,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,93.78078399999998,79.3800776,15.355711251038358,-15.355711251038358,92.86943747761623,0.9717838596697511,-0.9717838596697511,Q2,94.0777,0.31660643826565815
n_880,0.0,0.144,0.36,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,72.78817099999999,56.182102400000005,22.814240791955037,-22.814240791955037,65.72934171832848,9.697769822615143,-9.697769822615143,Q1_short,72.903,0.1577577763288138
n_881,0.0,1.728,1.89,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,110.98465399999998,98.02904960000001,11.673329539775807,-11.673329539775807,114.68750054254596,3.336359045229789,3.336359045229789,Q2,115.493,4.062134572226552
n_882,0.0,1.98,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,63.16536900000001,49.45528,21.705072284149892,-21.705072284149892,57.85940468642228,8.400116072428439,-8.400116072428439,Q1_short,66.2856,4.939781163947588
n_883,0.0,0.756,0.72,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,86.14963500000002,69.1981328,19.676812559913945,-19.676812559913945,80.95723589513578,6.027186423789533,-6.027186423789533,Q2,83.4175,3.171383140508968
n_884,0.0,0.3239999999999999,0.72,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,92.71643399999999,63.4758608,31.53763786903193,-31.53763786903193,74.26255635083267,19.903567094876973,-19.903567094876973,Q2,96.7061,4.303083960282612
n_885,0.0,0.36,0.63,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,79.30637899999999,62.7253472,20.907563816524764,-20.907563816524764,73.38450510726346,7.467083943823143,-7.467083943823143,Q2,75.3045,5.046099759516178
n_886,0.0,0.1079999999999999,1.8,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99.572684,75.34316,24.333504960055105,-24.333504960055105,88.14651104581479,11.475208355521685,-11.475208355521685,Q2,99.6954,0.12324263550032573
n_887,0.0,0.648,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,45.548081,31.811608,30.158181636675323,-30.158181636675323,37.21747609148767,18.28969459440527,-18.28969459440527,Q1_short,47.8245,4.997837340282232
n_888,5.22,0.3959999999999999,1.4400000000000002,2.0,2.0,2,18.45,2.0,0.0,0.0,0.0,0.0,0,0,0,454.3929629999999,443.9845098027778,2.290628166533054,-2.290628166533054,519.4324939052359,14.313498711738637,14.313498711738637,Q4_long,513.922,13.100783209092116
n_889,0.0,0.432,0.36,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,77.57079900000001,59.9969504,22.655237314237286,-22.655237314237286,70.19246141453056,9.511746276417048,-9.511746276417048,Q1_short,83.8849,8.13979110876503
n_890,3.42,3.438,0.18,2.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,188.63671599999998,170.136732,9.807202114354018,-9.807202114354018,199.04871691785732,5.51960463405085,5.51960463405085,Q3,153.741,18.49889922808027
n_891,0.0,0.864,0.54,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,81.40033399999999,68.17396160000001,16.24854807106808,-16.24854807106808,79.75902337002263,2.016343851829103,-2.016343851829103,Q2,83.9741,3.1618617191423573
n_892,0.0,2.988,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,75.89396300000003,62.807248,17.24342027046344,-17.24342027046344,73.48032362312955,3.180278485220856,-3.180278485220856,Q1_short,84.3915,11.196591486466405
n_893,0.0,0.648,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,50.516890000000004,31.811608,37.027778234170796,-37.027778234170796,37.21747609148767,26.326667988691177,-26.326667988691177,Q1_short,55.8609,10.578659929382027
n_894,0.0,0.18,6.66,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,165.17771599999998,142.5748304,13.68397998674348,-13.68397998674348,166.80311607196685,0.9840310856259084,0.9840310856259084,Q3,162.35,1.7119234170788398
n_895,0.0,0.54,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,42.07741000000001,30.381040000000002,27.797266989579455,-27.797266989579455,35.5438062054119,15.527580700875147,-15.527580700875147,Q1_short,45.5945,8.358618080342845
n_896,0.0,0.756,0.45,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,83.119226,65.516024,21.178255437556647,-21.178255437556647,76.64941227835237,7.78377522626068,-7.78377522626068,Q2,79.729,4.07875068519045
n_897,0.0,0.756,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,45.68043800000001,33.242176,27.22885888265784,-27.22885888265784,38.89114597756345,14.862580832601827,-14.862580832601827,Q1_short,47.7968,4.6329722144958145
n_898,0.0,0.54,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,42.956695,30.381040000000002,29.27519214408837,-29.27519214408837,35.5438062054119,17.25665532366516,-17.25665532366516,Q1_short,45.4528,5.810747311914941
n_899,7.47,0.63,3.42,2.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,260.855462,232.35890159999997,10.924272078305197,-10.924272078305197,271.84453753303933,4.2127067030857654,4.2127067030857654,Q3,310.387,18.988116108529102
n_900,0.0,1.188,1.62,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,115.752682,87.1941008,24.672068678287722,-24.672068678287722,102.01132749538364,11.871305499959263,-11.871305499959263,Q2,124.932,7.930112582618181
n_901,0.0,1.53,3.1500000000000004,0.0,4.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,154.773522,138.726516,10.368056365610139,-10.368056365610139,162.3008429025462,4.863442276997608,4.863442276997608,Q3,115.65,25.27791672273246
n_902,0.0,0.8280000000000001,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,45.290961,34.195888000000004,24.49732298680966,-24.49732298680966,40.006925901613975,11.666864605469572,-11.666864605469572,Q1_short,48.5217,7.133297524863735
n_903,0.0,0.1079999999999999,0.45,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,71.99067000000001,56.932615999999996,20.916674341272294,-20.916674341272294,66.60739296189769,7.477742654850026,-7.477742654850026,Q1_short,74.4119,3.3632552662726907
n_904,0.0,1.7100000000000002,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,62.514286000000006,45.87886,26.610599055710242,-26.610599055710242,53.67522997123283,14.139257751047774,-14.139257751047774,Q1_short,67.3914,7.801599141674591
n_905,0.0,0.702,0.54,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,79.46189899999999,66.0281096,16.90595061162583,-16.90595061162583,77.24851854090895,2.7854613178714014,-2.7854613178714014,Q2,78.5545,1.1419296687082496
n_906,1.35,1.4220000000000002,0.27,2.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,131.141797,116.4306648,11.217729615219467,-11.217729615219467,136.21617252136437,3.8693808056971903,3.8693808056971903,Q3,135.373,3.226433598435435
n_907,0.0,0.3239999999999999,0.54,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,79.243833,61.0211216,22.995747063370843,-22.995747063370843,71.39067393964373,9.910120148221834,-9.910120148221834,Q2,77.5565,2.129292509109189
n_908,0.0,0.108,0.27,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,74.175809,54.477876800000004,26.5557362508847,-26.5557362508847,63.73551055070875,14.075071900181431,-14.075071900181431,Q1_short,81.9896,10.534150021875723
n_909,0.0,0.324,5.4,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,145.33592299999998,127.29907999999999,12.4104506495617,-12.4104506495617,148.93149904174527,2.4739761289060582,2.4739761289060582,Q3,162.451,11.776219290257659
n_910,0.0,0.324,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,38.711327000000004,27.519904,28.909944110156708,-28.909944110156708,32.19646643326033,16.82933929580784,-16.82933929580784,Q1_short,43.7596,13.040816193151928
n_911,0.0,3.222,2.52,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,144.88038699999998,126.4101608,12.748603577377237,-12.748603577377237,147.89152240575552,2.0783595820706493,2.0783595820706493,Q3,,
n_912,0.0,0.8460000000000001,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,46.031434999999995,34.434316,25.193911508515853,-25.193911508515853,40.285870882626604,12.481827076156526,-12.481827076156526,Q1_short,48.4841,5.328239278223682
n_913,0.0,0.522,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,39.27302000000001,30.142612,23.248550786264992,-23.248550786264992,35.26486122439926,10.205883773645997,-10.205883773645997,Q1_short,43.0454,9.605525625480267
n_914,0.0,0.3239999999999999,0.36,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,73.354186,58.566382399999995,20.15945429481012,-20.15945429481012,68.51879152845477,6.591845312747699,-6.591845312747699,Q1_short,76.03,3.647800004215169
n_915,0.0,0.0,0.63,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,72.631598,57.9567872,20.204444352167492,-20.204444352167492,67.80560548701087,6.6444807024473445,-6.6444807024473445,Q1_short,73.1917,0.7711547252478193
n_916,0.0,2.898,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,84.07914400000001,61.615108000000006,26.71772681225204,-26.71772681225204,72.08559871806641,14.264590136566571,-14.264590136566571,Q2,89.56,6.518686726877224
n_917,0.0,0.18,0.45,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,72.240638,57.886328,19.870131822479205,-19.870131822479205,67.72317288594822,6.253357167266142,-6.253357167266142,Q1_short,72.3821,0.19582052971346955
n_918,0.0,0.738,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,44.618437,33.003748,26.031142686598365,-26.031142686598365,38.61220099655082,13.461332147177593,-13.461332147177593,Q1_short,47.5919,6.664202513413912
n_919,0.0,0.612,1.08,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,88.72891399999999,72.2001872,18.628343405623095,-18.628343405623095,84.46944086941264,4.800546900176591,-4.800546900176591,Q2,88.4262,0.3411672546786661
n_920,0.0,0.432,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,41.8818,28.950472,30.875769427292994,-30.875769427292994,33.87013631933611,19.12922482000269,-19.12922482000269,Q1_short,45.3966,8.392189447444956
n_921,0.0,0.108,0.45,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,72.43447699999999,56.932616,21.401218925070705,-21.401218925070705,66.6073929618977,8.04462775109467,-8.04462775109467,Q1_short,70.555,2.5947270938395546
n_922,0.0,0.54,0.63,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,78.222902,65.1096272,16.763984031172864,-16.763984031172864,76.17395491738976,2.619369813983941,-2.619369813983941,Q1_short,77.0762,1.4659415218320648
n_923,0.0,0.648,0.45,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,79.46757199999999,64.085456,19.35646907646807,-19.35646907646807,74.97574239227659,5.652405748250876,-5.652405748250876,Q2,78.5395,1.1678625339150743
n_924,0.0,0.216,1.71,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,91.401636,75.5463584,17.346820356694703,-17.346820356694703,88.3842397262961,3.3012497431707843,-3.3012497431707843,Q2,95.9144,4.937290181545552
n_925,0.0,0.072,0.45,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,69.31121900000001,56.45576,18.547443235704755,-18.547443235704755,66.04950299987243,4.705899055285086,-4.705899055285086,Q1_short,70.2573,1.3649752718964476
n_926,22.23,8.666999999999998,12.42,7.0,15.0,13,15.39,6.0,0.0,0.0,0.0,0.0,0,0,0,1397.51683,1309.6706873749997,6.2858736824658,-6.2858736824658,1532.2280311985887,9.639325860468436,9.639325860468436,Q4_long,1436.95,2.8216597577576232
n_927,6.3,1.782,0.27,2.0,2.0,3,0.27,2.0,0.0,0.0,0.0,0.0,0,0,0,253.92713300000003,230.05967050833334,9.399335238297153,-9.399335238297153,269.15458931718973,5.996781886711455,5.996781886711455,Q3,251.816,0.8313932327980182
n_928,5.67,2.628,4.77,6.0,10.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,545.75027,490.8082616,10.067243466503465,-10.067243466503465,574.2131847469838,5.215373461378912,5.215373461378912,Q4_long,351.888,35.52215741459918
n_929,0.0,2.5740000000000003,3.87,0.0,6.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,267.74404200000004,234.9676968,12.241671170408353,-12.241671170408353,274.8966552689171,2.6714369498153148,2.6714369498153148,Q4_long,144.109,46.176580093610454
n_930,0.0,5.165999999999998,3.87,0.0,2.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,228.54494200000002,205.41322879999998,10.121297368287431,-10.121297368287431,240.31988360158613,5.152133973538607,5.152133973538607,Q3,210.088,8.075847944164972
n_931,0.0,5.831999999999999,2.97,0.0,5.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,300.9278619999999,264.3950688,12.140050096125666,-12.140050096125666,309.3247330273665,2.7903268815190723,2.7903268815190723,Q4_long,285.814,5.022420290215559
n_932,6.21,2.286,1.71,2.0,4.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,288.17261299999996,263.1562808,8.681023480881567,-8.681023480881567,307.87543304943324,6.837159105550842,6.837159105550842,Q4_long,218.878,24.046217396793352
n_933,10.35,7.164,4.86,5.0,12.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,678.21041,629.0112064,7.254268420916753,-7.254268420916753,735.9014839950818,8.50636810412299,8.50636810412299,Q4_long,591.864,12.731507615756
n_934,3.15,0.828,8.73,2.0,7.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,412.8820390000001,371.89567519999997,9.92689434959899,-9.92689434959899,435.0933282053414,5.37957263995717,5.37957263995717,Q4_long,232.333,43.728964194540815
n_935,0.0,1.5840000000000003,2.3400000000000003,0.0,6.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,219.45308800000004,189.37477360000003,13.706033792516058,-13.706033792516058,221.55595243059992,0.9582295923764259,0.9582295923764259,Q3,163.896,25.31615686355712
n_936,0.0,1.908,2.25,0.0,4.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,179.024807,154.688008,13.594093135930605,-13.594093135930605,180.9747322228997,1.0891927524321696,1.0891927524321696,Q3,189.427,5.810475751553238
n_937,0.0,0.648,0.54,0.0,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,94.55559399999999,76.9269256,18.643707531465544,-18.643707531465544,89.99941198538757,4.818521910625846,-4.818521910625846,Q2,96.9155,2.495786764345227
n_938,0.0,4.6080000000000005,0.27,0.0,2.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,167.97576899999999,148.9271768,11.340083342615907,-11.340083342615907,174.2349409664157,3.726235041921863,3.726235041921863,Q3,77.4326,53.90251792804711
n_939,0.0,2.9879999999999995,3.42,0.0,5.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,251.76605000000006,221.2461928,12.122308468516731,-12.122308468516731,258.84340366782686,2.811083411693831,2.811083411693831,Q3,237.749,5.567490136180023
n_940,2.79,1.7280000000000002,5.490000000000001,4.0,4.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,355.25644800000015,310.0396912,12.727920085492759,-12.727920085492759,362.7259205082692,2.102557898757424,2.102557898757424,Q4_long,265.705,25.20755034965618
n_941,0.0,2.79,4.050000000000001,0.0,4.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,217.351063,190.918372,12.161289038646203,-12.161289038646203,223.36186040440802,2.765478724347444,2.765478724347444,Q3,117.934,45.74031597903895
n_942,1.08,1.584,2.88,2.0,4.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,220.75027899999998,199.85332640000001,9.466331229416006,-9.466331229416006,233.81516574378392,5.91840101084717,5.91840101084717,Q3,,
n_943,0.0,0.324,0.27,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,69.81937,57.339012800000006,17.875207410207224,-17.875207410207224,67.08285032286031,3.919427627518977,-3.919427627518977,Q1_short,73.016,4.578428593669634
n_945,0.0,0.846,5.13,0.0,3.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,171.79514600000002,155.2139832,9.651706224575177,-9.651706224575177,181.5900883982529,5.701524534489982,5.701524534489982,Q3,168.522,1.905261048528126
n_946,6.84,1.152,3.06,2.0,2.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,274.2580760000001,249.000448,9.20943819353566,-9.20943819353566,291.31404549589945,6.21894886183748,6.21894886183748,Q4_long,,
n_947,0.0,0.5940000000000001,0.9,0.0,3.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,111.35062100000002,94.18962,15.411679652868761,-15.411679652868761,110.19562200113585,1.0372631858642014,-1.0372631858642014,Q2,94.0777,15.512190991732341
n_948,2.34,0.738,2.88,2.0,3.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,198.693458,181.14778479999998,8.83052385146974,-8.83052385146974,211.9309199905881,6.662253565785804,6.662253565785804,Q3,209.622,5.500202226084374
n_949,0.0,2.214,0.27,0.0,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,119.673381,93.98805279999999,21.462858310988985,-21.462858310988985,109.95980171670293,8.116741753370432,-8.116741753370432,Q2,122.285,2.1822889753570096
n_950,0.0,0.522,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,38.65896,30.142612,22.0294286240499,-22.0294286240499,35.26486122439926,8.779591524450577,-8.779591524450577,Q1_short,41.419,7.13945745048495
n_951,0.0,0.756,0.54,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,91.425062,66.7433936,26.996611060542673,-26.996611060542673,78.08535348394685,14.590866250714877,-14.590866250714877,Q2,84.0707,8.044142206871015
n_952,0.0,2.772,0.27,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,105.669846,89.76522080000001,15.051242906136153,-15.051242906136153,105.01936774057798,0.615576045622353,-0.615576045622353,Q2,105.817,0.13925827051927966
n_953,0.0,0.504,0.27,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,75.201061,59.7232928,20.581848173658074,-20.581848173658074,69.87230013298661,7.086018197287651,-7.086018197287651,Q1_short,75.6075,0.5404697681060724
n_954,0.0,0.216,0.54,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,74.98515900000001,59.5905536,20.53020304991286,-20.53020304991286,69.71700405356795,7.0255968203415575,-7.0255968203415575,Q1_short,77.0829,2.797541577527341
n_955,0.0,0.216,0.225,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,73.647823,55.294760000000004,24.920034635647003,-24.920034635647003,64.6912098339873,12.161409259867328,-12.161409259867328,Q1_short,69.11,6.1615168176797335
n_956,0.0,0.072,0.45,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,82.149177,56.45576,31.27653609968606,-31.27653609968606,66.04950299987243,19.598095304262834,-19.598095304262834,Q2,85.388,3.942611622268609
n_957,0.0,0.4679999999999999,0.27,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,73.94937599999999,59.2464368,19.88243849413955,-19.88243849413955,69.31441017096134,6.267755158662393,-6.267755158662393,Q1_short,72.2459,2.3035704858415316
n_958,0.0,0.396,0.99,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,85.08629799999999,68.1116816,19.949882412324474,-19.949882412324474,79.6861598916666,6.346660079550506,-6.346660079550506,Q2,82.5635,2.964987382574784
n_959,3.96,0.252,0.18,2.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,153.68035899999998,135.2991936,11.96064709869658,-11.96064709869658,158.29110251218867,3.0002165157544245,3.0002165157544245,Q3,160.14,4.20329640172171
n_960,0.0,3.168,0.27,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,110.75123199999999,95.01063680000001,14.212568940090865,-14.212568940090865,111.15615732285583,0.3656169918325113,0.3656169918325113,Q2,93.4139,15.65430170564603
n_961,3.24,0.3419999999999999,5.58,2.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,214.633684,200.3145528,6.671427770861906,-6.671427770861906,234.35477010816444,9.188253092727262,9.188253092727262,Q3,279.769,30.34720123426667
n_962,0.0,0.648,0.36,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,86.474773,62.858086400000005,27.310492737575608,-27.310492737575608,73.53980118668213,14.958087040387921,-14.958087040387921,Q2,86.8655,0.4518392895925824
n_963,0.0,0.8460000000000001,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,54.796948,34.434316,37.1601571678773,-37.1601571678773,40.285870882626604,26.481542580388595,-26.481542580388595,Q1_short,75.031,36.92550906302301
n_964,0.0,0.585,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,44.855123000000006,30.977110000000003,30.939638711948245,-30.939638711948245,36.24116865794347,19.203947656227665,-19.203947656227665,Q1_short,46.97,4.714906254966668
n_965,0.0,0.324,0.36,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,75.563952,58.5663824,22.494283517622264,-22.494283517622264,68.51879152845478,9.323440986179781,-9.323440986179781,Q1_short,76.4511,1.1740360006580866
n_966,0.0,0.972,0.81,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,105.354197,73.2866384,30.437855835966364,-30.437855835966364,85.74051687288181,18.616894898945684,-18.616894898945684,Q2,120.836,14.69500356022836
n_967,0.0,0.8639999999999999,1.08,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,88.97875599999999,75.5381792,15.105377288034898,-15.105377288034898,88.37467060358946,0.6789096898708331,-0.6789096898708331,Q2,94.9887,6.754358309976828
n_968,0.0,0.324,0.54,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,82.682509,61.0211216,26.19827054353176,-26.19827054353176,71.39067393964373,13.65686067939262,-13.65686067939262,Q2,93.5861,13.187300593406045
n_969,0.0,3.024,0.18,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,112.57108500000001,91.8758432,18.384154154683685,-18.384154154683685,107.48865626916032,4.51486163684013,-4.51486163684013,Q2,107.908,4.142347033432261
n_970,0.36,0.072,1.53,2.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,122.90477099999998,102.2306736,16.821232594786725,-16.821232594786725,119.60312256220057,2.6863468447448757,-2.6863468447448757,Q3,109.219,11.135264228269861
n_971,0.0,1.062,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,46.875415000000004,37.295452,20.43707346377628,-20.43707346377628,43.63321065477815,6.916641367808371,-6.916641367808371,Q1_short,50.3428,7.397022511694014
