net,total_cap_dnet,total_res,wire_R_true,wirelen_m3,wirelen_m1,wirelen_m2,n_via_v1,n_via_v2,wirelen_m5,wirelen_m4,n_via_v3,n_via_v4,R_analytic_metal,ape_B,bias_B_signed,ape_metal_only_vs_truth,R_analytic_full,ape_C,bias_C_signed,q
n_170,2.1372,368.879414,207.709314,5.207999999999999,1.81,2.822,6,5.0,0.0,5.5,2.0,0.0,202.3919838483582,45.13329392559754,-45.13329392559754,2.559986381564869,363.55608384835824,1.443108492804577,-1.443108492804577,Q4
n_1700,0.921815,229.237081,105.81908099999998,3.8899999999999997,1.464,2.885,5,5.0,0.0,0.0,0.0,0.0,106.61780031641791,53.49015968475976,-53.49015968475976,0.7547970638848492,230.03080031641792,0.34624385939460417,0.34624385939460417,Q3
n_1701,0.79587,165.893005,90.38880499999999,0.9640000000000001,1.3599999999999999,0.496,2,2.0,0.0,3.3400000000000003,2.0,0.0,79.52832432716417,52.060471550826286,-52.060471550826286,12.015294009956012,155.0305243271642,6.547883482390231,-6.547883482390231,Q3
n_1702,0.234801,78.887323,29.520122999999998,0.7300000000000001,0.858,0.712,2,2.0,0.0,0.0,0.0,0.0,28.384610931343282,64.01879306850951,-64.01879306850951,3.846569571057398,77.74981093134329,1.4419453283472485,-1.4419453283472485,Q1
n_1703,0.20928,75.70940300000001,26.342202999999998,0.7300000000000001,0.824,0.388,2,2.0,0.0,0.0,0.0,0.0,23.73633776716418,68.64809808741434,-68.64809808741434,9.892358785769808,73.10153776716419,3.44457244344645,-3.44457244344645,Q1
n_1704,0.133674,77.175799,27.808599000000005,0.55,1.3499999999999999,0.32000000000000006,2,2.0,0.0,0.0,0.0,0.0,25.89720528358209,66.44387797840345,-66.44387797840345,6.873390911990623,75.2624052835821,2.479266481475495,-2.479266481475495,Q1
n_1705,0.244636,80.01809399999999,30.650893999999997,0.55,0.824,0.8760000000000001,2,2.0,0.0,0.0,0.0,0.0,27.74564656716418,65.32578423179615,-65.32578423179615,9.478507977078314,77.11084656716417,3.633237543543361,-3.633237543543361,Q2
n_1706,0.135457,70.565698,21.198498,0.45999999999999996,0.8240000000000001,0.31999999999999995,2,2.0,0.0,0.0,0.0,0.0,19.153500967164177,72.8572075243071,-72.8572075243071,9.646895892510042,68.51870096716418,2.9008386381097213,-2.9008386381097213,Q1
n_1707,0.561749,114.89226699999999,65.525067,1.7200000000000002,1.162,1.9360000000000004,2,2.0,0.0,0.0,0.0,0.0,61.28692835223882,46.657046681619725,-46.657046681619725,6.467965378442405,110.65212835223882,3.6905344097363586,-3.6905344097363586,Q2
n_1708,0.43133,104.34821099999999,54.981011,2.17,1.53,0.498,2,2.0,0.0,0.0,0.0,0.0,52.235365188059696,49.941293015498175,-49.941293015498175,4.99380742915096,101.6005651880597,2.6331508567408863,-2.6331508567408863,Q2
n_1709,0.288893,84.913427,35.54622700000001,1.6300000000000001,0.7919999999999999,0.39,2,2.0,0.0,0.0,0.0,0.0,35.7009312597015,57.95608242298182,-57.95608242298182,0.4352199171560158,85.0661312597015,0.17983523348022246,0.17983523348022246,Q2
n_171,0.223242,51.993069999999996,28.762870000000007,0.0,0.718,1.6520000000000001,2,0.0,0.0,0.0,0.0,0.0,29.412293761194032,43.43035762036357,-43.43035762036357,2.257854522841516,52.64049376119404,1.2452116430017328,1.2452116430017328,Q1
n_1710,0.201383,74.831767,25.464567,0.7300000000000001,0.882,0.34099999999999997,2,2.0,0.0,0.0,0.0,0.0,23.7220408119403,68.29950465830868,-68.29950465830868,6.842944504258404,73.0872408119403,2.331264191663007,-2.331264191663007,Q1
n_1711,0.181499,72.844908,23.477707999999996,0.37,0.8819999999999999,0.6040000000000001,2,2.0,0.0,0.0,0.0,0.0,22.2962604119403,69.39214967236929,-69.39214967236929,5.032210078001215,71.6614604119403,1.6246126469947726,-1.6246126469947726,Q1
n_1712,0.230935,67.504618,44.274418000000004,0.0,1.3599999999999999,1.6209999999999998,2,0.0,0.0,0.0,0.0,0.0,35.73453256716418,47.06357338817296,-47.06357338817296,19.288532336745394,58.96273256716418,12.653779379709716,-12.653779379709716,Q1
n_1713,0.612163,112.362768,62.995568000000006,2.8000000000000003,0.718,1.4680000000000002,2,2.0,0.0,0.0,0.0,0.0,65.15986176119404,42.009383605435886,-42.009383605435886,3.4356286162766736,114.52506176119404,1.9243863422749035,1.9243863422749035,Q2
n_1714,7.83556,1272.79966,722.4934599999999,19.788,4.5280000000000005,13.232,17,19.0,0.0,16.310000000000002,8.0,0.0,715.0420039259701,43.821323465315025,-43.821323465315025,1.0313527369548519,1265.3312039259702,0.5867738897753749,-0.5867738897753749,Q4
n_1715,6.07947,1123.004029,572.6978290000002,12.376000000000007,5.772000000000002,7.266499999999998,17,18.0,3.97,12.767999999999999,7.0,2.0,552.6771181698167,50.78582944515716,-50.78582944515716,3.495859389783625,1102.9663181698165,1.784295542378986,-1.784295542378986,Q4
n_1716,1.26945,206.23402199999998,119.11472200000001,1.7880000000000003,1.016,2.6609999999999996,3,2.0,0.0,3.3400000000000003,2.0,0.0,115.83552393194029,43.832970521255554,-43.832970521255554,2.7529746222802984,202.95182393194028,1.591492051713805,-1.591492051713805,Q3
n_1717,5.26986,1013.207782,526.7906819999998,11.012,5.294000000000001,10.317000000000002,16,16.0,0.0,13.88,7.0,0.0,531.6420548083582,47.52882239426402,-47.52882239426402,0.9209298824230925,1018.0431548083583,0.47723407718144917,0.47723407718144917,Q4
n_1718,0.264739,96.354199,35.371899,0.55,1.138,1.054,3,2.0,0.0,0.0,0.0,0.0,33.39645567164179,65.33990628509942,-65.33990628509942,5.584781660600722,94.3757556716418,2.0533026571661877,-2.0533026571661877,Q2
n_1719,2.45158,541.9850290000004,229.80652899999998,5.073999999999999,2.5100000000000002,4.812999999999999,10,12.0,0.0,4.779999999999999,3.0,0.0,224.45952593910445,58.58565939482726,-58.58565939482726,2.3267411435884537,536.6280259391044,0.9884042499808556,-0.9884042499808556,Q4
n_172,2.25959,366.8096039999999,202.73270399999998,6.208,1.362,4.400999999999999,4,5.0,2.17,0.42399999999999993,2.0,2.0,191.98851310789294,47.659900118674926,-47.659900118674926,5.299683119753112,356.0614131078929,2.930182518369123,-2.930182518369123,Q4
n_1720,1.55672,356.4566600000001,172.05636,5.25,2.472,5.617999999999998,8,7.0,0.0,0.0,0.0,0.0,171.93726370149253,51.76488953762501,-51.76488953762501,0.06921935260485933,356.3295637014926,0.03565547029126186,-0.03565547029126186,Q4
n_1721,0.983758,240.58330400000006,104.09680399999999,2.99,1.644,3.253999999999999,5,6.0,0.0,0.0,0.0,0.0,101.11959742089553,57.968987980605874,-57.968987980605874,2.860036489789313,237.60109742089554,1.2395733741791628,-1.2395733741791628,Q3
n_1722,1.34358,274.18072500000005,136.240825,2.5989999999999998,1.346,0.7100000000000001,4,4.0,0.0,5.86,3.0,0.0,138.87970893014923,49.347384310057095,-49.347384310057095,1.9369259765927238,276.8156089301492,0.9610026124736367,0.9610026124736367,Q4
n_1723,1.81733,287.20947600000005,173.953176,1.602,1.082,1.1580000000000001,3,3.0,0.0,9.55,3.0,0.0,178.77088816358207,37.7559227316086,-37.7559227316086,2.7695453882268053,292.02418816358204,1.6763765007467881,1.6763765007467881,Q4
n_1724,2.34185,447.63610700000015,269.3651070000001,4.465999999999999,1.552,2.911,5,3.0,1.81,9.898,4.0,2.0,274.88389463150816,38.59210856028911,-38.59210856028911,2.0488131120516937,450.5708946315081,0.6556190587878465,0.6556190587878465,Q4
n_1725,0.473138,120.08871199999999,42.301412,1.145,0.516,1.536,2,4.0,0.0,0.0,0.0,0.0,41.37218623283582,65.5486468762894,-65.5486468762894,2.196677896151969,116.87438623283583,2.676626065540744,-2.676626065540744,Q2
n_1726,0.407725,93.85137,44.48417,1.1800000000000002,0.766,1.2720000000000002,2,2.0,0.0,0.0,0.0,0.0,40.974384722388066,56.34119701993901,-56.34119701993901,7.889964626994126,90.33958472238807,3.7418582995772303,-3.7418582995772303,Q2
n_1727,0.389704,90.54272,41.175520000000006,0.8200000000000001,0.766,1.362,2,2.0,0.0,0.0,0.0,0.0,37.257046322388064,58.85141696385081,-58.85141696385081,9.516512912555669,86.62224632238807,4.329971175608527,-4.329971175608527,Q2
n_1728,0.106734,43.891269,20.661068999999998,0.0,0.9460000000000001,0.541,2,0.0,0.0,0.0,0.0,0.0,17.08709862686567,61.069481434073666,-61.069481434073666,17.298090302754066,40.31529862686567,8.147338763739851,-8.147338763739851,Q1
n_1729,0.35476,89.742718,40.375518,0.37,0.822,1.792,2,2.0,0.0,0.0,0.0,0.0,37.40326871044776,58.32166715694106,-58.32166715694106,7.361513701328211,86.76846871044776,3.3141956872224814,-3.3141956872224814,Q2
n_173,2.06707,305.724958,193.922058,8.786000000000001,1.362,1.108,4,3.0,0.0,2.98,2.0,0.0,189.41842826388063,38.042863918267145,-38.042863918267145,2.3223916776498754,301.21732826388063,1.4744068543201447,-1.4744068543201447,Q4
n_1730,0.620244,113.07140599999998,63.704206,0.55,0.822,3.3759999999999994,2,2.0,0.0,0.0,0.0,0.0,60.839671910447755,46.19358327387584,-46.19358327387584,4.496616894577171,110.20487191044776,2.535153838586051,-2.535153838586051,Q2
n_1731,0.661261,137.76951400000002,62.265314,0.528,0.8560000000000001,1.0,2,2.0,0.0,1.9000000000000001,2.0,0.0,55.33485739462687,59.835194457732584,-59.835194457732584,11.130525424433136,130.83705739462687,5.031923539610618,-5.031923539610618,Q3
n_1732,0.375129,91.60633899999999,42.23913900000001,1.99,0.882,0.388,2,2.0,0.0,0.0,0.0,0.0,41.5277772119403,54.66713584969234,-54.66713584969234,1.6841294706781587,90.89297721194029,0.7787253544317497,-0.7787253544317497,Q2
n_1733,0.293579,83.514125,31.863825,0.9550000000000001,0.77,0.6040000000000001,2,2.0,0.0,0.0,0.0,0.0,29.099582035820895,65.15609540802721,-65.15609540802721,8.675176204297834,78.46478203582089,6.046094554878133,-6.046094554878133,Q2
n_1734,0.563574,107.93459299999998,58.56739300000001,1.99,0.7919999999999999,1.7290000000000003,2,2.0,0.0,0.0,0.0,0.0,58.34680365970149,45.94244343914698,-45.94244343914698,0.3766418974778625,107.7120036597015,0.2062261357658372,-0.2062261357658372,Q2
n_1735,0.190146,47.914043,24.683843,0.0,0.7919999999999999,1.1840000000000002,2,0.0,0.0,0.0,0.0,0.0,23.989228059701496,49.93278262971568,-49.93278262971568,2.8140469873289327,47.2174280597015,1.4538846999375579,-1.4538846999375579,Q1
n_1736,0.25255,77.908047,28.540846999999992,0.9100000000000001,0.792,0.42599999999999993,2,2.0,0.0,0.0,0.0,0.0,26.358830459701494,66.16674210855075,-66.16674210855075,7.645241012989204,75.7240304597015,2.803326003408224,-2.803326003408224,Q1
n_1737,0.31794,61.664705000000005,38.434505,0.0,0.822,2.0010000000000003,2,0.0,0.0,0.0,0.0,0.0,35.12582991044776,43.03738271277263,-43.03738271277263,8.608605963709532,58.354029910447764,5.36883309431585,-5.36883309431585,Q1
n_1738,0.156279,53.911813,30.681612999999995,0.0,1.244,1.058,2,0.0,0.0,0.0,0.0,0.0,27.060504477611943,49.80598319405073,-49.80598319405073,11.802210406565173,50.288704477611944,6.72043531978429,-6.72043531978429,Q1
n_1739,0.344686,113.62367300000001,38.11947299999999,0.6180000000000001,0.9179999999999999,0.8560000000000001,2,2.0,0.0,0.27999999999999997,2.0,0.0,33.21236455283582,70.76985484104547,-70.76985484104547,12.87297032454822,108.71456455283582,4.32049793634482,-4.32049793634482,Q2
n_174,2.70546,371.26375999999993,246.39236000000005,10.614000000000003,1.452,1.7300000000000002,4,4.0,0.0,3.79,2.0,0.0,234.57686653611944,36.816653869981955,-36.816653869981955,4.795397659197149,359.4442665361194,3.183583946863147,-3.183583946863147,Q4
n_1740,0.357677,64.539737,41.309537,0.0,0.7680000000000001,2.433,2,0.0,0.0,0.0,0.0,0.0,40.281786179104486,37.58607014604896,-37.58607014604896,2.4879262648126814,63.50998617910449,1.595529930491528,-1.595529930491528,Q1
n_1741,0.305038,88.03876999999997,38.67157,1.0,0.9640000000000001,0.84,2,2.0,0.0,0.0,0.0,0.0,34.87386453731344,60.38806024060371,-60.38806024060371,9.820406729508434,84.23906453731344,4.315945648362117,-4.315945648362117,Q2
n_1742,0.24341,79.12732999999999,29.76013,0.7300000000000001,0.882,0.712,2,2.0,0.0,0.0,0.0,0.0,28.6363068119403,63.80984065563655,-63.80984065563655,3.7762710984787335,78.0015068119403,1.4227994146392706,-1.4227994146392706,Q2
n_1743,0.411548,92.51578099999998,43.148581,1.7200000000000002,0.972,0.496,2,2.0,0.0,0.0,0.0,0.0,40.22009596417911,56.52623203366881,-56.52623203366881,6.786978778794352,89.58529596417911,3.16755152920437,-3.16755152920437,Q2
n_1744,0.232268,91.61828,42.251079999999995,0.9100000000000001,1.45,0.388,2,2.0,0.0,0.0,0.0,0.0,32.75614451940299,64.24715185724618,-64.24715185724618,22.472645623726088,82.12134451940298,10.365764867662891,-10.365764867662891,Q2
n_1745,0.302169,61.24296199999999,38.012762,0.0,0.824,2.012,2,0.0,0.0,0.0,0.0,0.0,35.292510567164186,42.372952883689415,-42.372952883689415,7.156153064688686,58.52071056716419,4.445002893288873,-4.445002893288873,Q1
n_1746,0.658095,112.98231200000001,63.615111999999996,2.62,0.8819999999999999,1.1440000000000001,2,2.0,0.0,0.0,0.0,0.0,60.133340411940296,46.77632334879083,-46.77632334879083,5.473183145633228,109.4985404119403,3.0834663642391296,-3.0834663642391296,Q2
n_1747,0.153282,46.811907,23.581707,0.0,0.8819999999999999,1.04,2,0.0,0.0,0.0,0.0,0.0,23.0256636119403,50.81237854304824,-50.81237854304824,2.3579437572509168,46.253863611940304,1.1920971048235531,-1.1920971048235531,Q1
n_1748,0.27987,82.25883300000001,32.891633,0.37,0.8819999999999999,1.36,2,2.0,0.0,0.0,0.0,0.0,32.310236411940295,60.72125602372661,-60.72125602372661,1.7676124139525207,81.6754364119403,0.7092205989108955,-0.7092205989108955,Q2
n_1749,0.163265,74.34454300000003,24.977343,0.37,0.8819999999999999,0.8200000000000001,2,2.0,0.0,0.0,0.0,0.0,25.157396411940297,66.16107195394248,-66.16107195394248,0.7208669550652209,74.5225964119403,0.23949762115057824,0.23949762115057824,Q1
n_175,2.82427,422.44567300000006,258.3687730000001,1.522,1.7879999999999998,2.601,4,5.0,0.0,12.350000000000001,4.0,0.0,242.38275678447758,42.62392248849534,-42.62392248849534,6.187286501346084,406.4556567844776,3.7851059289989393,-3.7851059289989393,Q4
n_1750,0.19911,77.037176,27.669976000000002,0.7300000000000001,0.882,0.604,2,2.0,0.0,0.0,0.0,0.0,27.2057388119403,64.68492197592977,-64.68492197592977,1.6777650550174015,76.5709388119403,0.605210642793692,-0.605210642793692,Q1
n_1751,0.51258,97.314377,74.084177,0.0,0.882,5.175999999999999,2,0.0,0.0,0.0,0.0,0.0,77.8111196119403,20.041496425610056,-20.041496425610056,5.030686393317567,101.0393196119403,3.8277413130233646,3.8277413130233646,Q2
n_1752,7.22205,1302.312723,686.6640229999998,15.69400000000001,4.5280000000000005,14.045000000000002,17,18.0,0.0,17.049999999999997,14.0,0.0,680.0710281659702,47.77974474522812,-47.77974474522812,0.9601485753141874,1295.7027281659703,0.5075581860862883,-0.5075581860862883,Q4
n_1753,2.67039,533.8725459999999,285.583146,6.651999999999998,2.36,5.799999999999998,9,9.0,0.0,7.4799999999999995,2.0,0.0,294.30119700537307,44.87425899488506,-44.87425899488506,3.0527190163291604,542.5815970053732,1.6312977827058421,1.6312977827058421,Q4
n_1754,3.47601,652.9816419999999,352.41824199999996,4.834,2.27,6.178999999999998,9,10.0,7.659999999999999,6.483999999999999,3.0,2.0,362.2491324999244,44.52384122310065,-44.52384122310065,2.7895521083509656,662.8035324999244,1.5041602808068697,1.5041602808068697,Q4
n_1755,0.632248,148.61966100000004,74.56886099999998,1.9900000000000002,1.574,2.013,3,3.0,0.0,0.0,0.0,0.0,70.3097584358209,52.69148243056423,-52.69148243056423,5.711636877729819,144.3575584358209,2.867791875920874,-2.867791875920874,Q3
n_1756,0.66596,118.818828,95.588628,0.0,1.146,6.166999999999998,2,0.0,0.0,0.0,0.0,0.0,93.70656029850744,21.134922910948553,-21.134922910948553,1.9689242756916223,116.93476029850744,1.585664269885371,-1.585664269885371,Q2
n_1757,3.06874,403.938292,276.160092,0.528,0.8580000000000001,0.658,2,2.0,16.62,1.482,2.0,4.0,266.9725623998618,33.907587449059726,-33.907587449059726,3.326885334372733,394.7487623998618,2.274983526478396,-2.274983526478396,Q4
n_1758,2.73789,373.21266400000013,271.57146400000005,0.618,0.858,1.6480000000000001,2,2.0,16.7,0.9640000000000001,2.0,2.0,275.3171351786272,26.230494906617874,-26.230494906617874,1.3792580131420442,376.9563351786272,1.0030932869488842,1.0030932869488842,Q4
n_1759,2.49229,353.97957000000014,252.33837000000005,0.514,0.8580000000000001,0.8200000000000001,2,2.0,16.7,0.32,2.0,2.0,254.1486420586272,28.202454718325388,-28.202454718325388,0.7173986495304436,355.7878420586272,0.5108407975711816,0.5108407975711816,Q4
n_176,0.425707,135.56846800000002,49.902568,1.09,1.33,1.4840000000000002,4,3.0,0.0,0.0,0.0,0.0,48.47002031641791,64.24683332969589,-64.24683332969589,2.870689307175722,134.1319203164179,1.0596473536767559,-1.0596473536767559,Q3
n_1760,2.64449,353.35780700000004,251.71660699999998,1.8780000000000003,0.8580000000000001,0.622,2,2.0,14.0,1.338,2.0,2.0,247.97013905529388,29.824632668921375,-29.824632668921375,1.488367410222599,349.6093390552939,1.0608136768027132,-1.0608136768027132,Q4
n_1761,2.22185,315.1465680000001,213.50536800000003,0.514,0.8240000000000001,0.496,2,2.0,13.010000000000002,1.068,2.0,2.0,210.44626533389257,33.22273294313886,-33.22273294313886,1.4327989477564158,312.08546533389256,0.971326670486717,-0.971326670486717,Q4
n_1762,0.20984,75.93825799999999,26.571057999999997,0.7300000000000001,0.882,0.496,2,2.0,0.0,0.0,0.0,0.0,25.7751708119403,66.05772703932674,-66.05772703932674,2.9953161370529475,75.1403708119403,1.0507051505707308,-1.0507051505707308,Q1
n_1763,0.199397,76.21052,26.843320000000006,0.7300000000000001,0.824,0.496,2,2.0,0.0,0.0,0.0,0.0,25.16690576716418,66.97712367378654,-66.97712367378654,6.2451821638896545,74.53210576716418,2.2023393001856175,-2.2023393001856175,Q1
n_1764,0.391547,92.52035599999999,43.153156,0.6400000000000001,0.8240000000000001,1.792,2,2.0,0.0,0.0,0.0,0.0,41.10635216716419,55.5704777366354,-55.5704777366354,4.743115040846174,90.47155216716419,2.214435743022651,-2.214435743022651,Q2
n_1765,0.330809,84.988804,35.621604000000005,1.36,0.8819999999999999,0.42599999999999993,2,2.0,0.0,0.0,0.0,0.0,33.4395380119403,60.65418450653771,-60.65418450653771,6.125681448987263,82.8047380119403,2.569827889400232,-2.569827889400232,Q2
n_1766,0.40523,95.53026500000001,46.163065,2.2600000000000002,0.882,0.516,2,2.0,0.0,0.0,0.0,0.0,46.905374011940296,50.89998545284021,-50.89998545284021,1.6080150049401893,96.2705740119403,0.7749470934057214,0.7749470934057214,Q2
n_1767,0.317404,85.37834500000001,36.011145,1.27,0.8819999999999999,0.6040000000000001,2,2.0,0.0,0.0,0.0,0.0,34.5699564119403,59.50969017736255,-59.50969017736255,4.002062661600187,83.9351564119403,1.6903450026581237,-1.6903450026581237,Q2
n_1768,0.155742,47.94957,24.719369999999998,0.0,0.8240000000000001,1.076,2,0.0,0.0,0.0,0.0,0.0,22.894254567164182,52.25347262308258,-52.25347262308258,7.383341213128877,46.12245456716418,3.810493885212772,-3.810493885212772,Q1
n_1769,0.286694,88.26254399999999,38.895343999999994,1.1800000000000002,0.8580000000000001,1.072,2,2.0,0.0,0.0,0.0,0.0,39.29001893134328,55.48505951591052,-55.48505951591052,1.0147099646253006,88.65521893134328,0.4448941912928474,0.4448941912928474,Q2
n_177,0.698147,163.871734,78.205834,0.8200000000000001,1.306,3.891999999999999,4,3.0,0.0,0.0,0.0,0.0,76.43258363582088,53.35828713704777,-53.35828713704777,2.2674144286718043,162.0944836358209,1.0845374737897815,-1.0845374737897815,Q3
n_1770,0.288159,109.876099,34.371899,0.42400000000000004,0.858,0.8579999999999999,2,2.0,0.0,0.45999999999999996,2.0,0.0,32.41869269134328,70.49522781897883,-70.49522781897883,5.682567345658492,107.92089269134328,1.7794646210152703,-1.7794646210152703,Q2
n_1771,0.430622,99.97569700000001,50.608497,2.1699999999999995,0.882,0.964,2,2.0,0.0,0.0,0.0,0.0,51.61221241194029,48.37524122293412,-48.37524122293412,1.9832942518334251,100.97741241194029,1.0019589180161272,1.0019589180161272,Q2
n_1772,0.350013,88.521671,39.154471,0.7300000000000001,0.824,1.468,2,2.0,0.0,0.0,0.0,0.0,38.04201776716418,57.02519243320183,-57.02519243320183,2.841190812757548,87.40721776716418,1.2589609078163628,-1.2589609078163628,Q2
n_1773,0.143817,46.74425300000001,23.514053,0.0,0.8819999999999999,1.076,2,0.0,0.0,0.0,0.0,0.0,23.5025196119403,49.721049961071586,-49.721049961071586,0.04904891581089804,46.7307196119403,0.028951982738297133,-0.028951982738297133,Q1
n_1774,2.30985,509.6720240000002,235.24562400000002,3.8879999999999995,3.1859999999999995,5.1450000000000005,9,10.0,0.0,6.130000000000001,3.0,0.0,238.18317206925374,53.267363941236525,-53.267363941236525,1.2487152871560843,512.6005720692538,0.5745946277901972,0.5745946277901972,Q4
n_1775,2.12016,505.33770100000027,204.77430100000004,4.19,2.8100000000000005,7.095,9,13.0,0.0,1.54,2.0,0.0,201.59229388656718,60.10741065081011,-60.10741065081011,1.5539094006883507,502.1466938865672,0.631460329818741,-0.631460329818741,Q4
n_1776,3.27476,488.86849700000005,300.107997,3.3679999999999986,1.57,1.161,5,5.0,0.0,16.03,5.0,0.0,296.38277264238803,39.37372228704113,-39.37372228704113,1.24129459889467,485.13827264238796,0.7630322633802453,-0.7630322633802453,Q4
n_1777,0.171132,45.63547,22.40527,0.0,0.718,1.155,2,0.0,0.0,0.0,0.0,0.0,22.82903176119403,49.975245656078414,-49.975245656078414,1.8913486032260687,46.05723176119403,0.9241972553236202,0.9241972553236202,Q1
n_1778,0.290073,112.09066700000001,39.49326700000001,0.6400000000000001,1.2400000000000002,1.2340000000000002,4,2.0,0.0,0.0,0.0,0.0,38.077812764179114,66.02945295688257,-66.02945295688257,3.584039365041376,110.67121276417912,1.2663447134460297,-1.2663447134460297,Q2
n_1779,0.49477,130.395899,57.798499,0.8200000000000001,1.2719999999999998,2.3779999999999997,4,2.0,0.0,0.0,0.0,0.0,56.02157047164178,57.03732180132307,-57.03732180132307,3.074350647684154,128.61497047164178,1.365785689593047,-1.365785689593047,Q3
n_178,0.131559,41.441771,18.211571000000003,0.0,0.718,0.7520000000000001,2,0.0,0.0,0.0,0.0,0.0,17.49089376119403,57.79404851883857,-57.79404851883857,3.9572491511356844,40.71909376119403,1.7438377303083197,-1.7438377303083197,Q1
n_1780,0.237589,91.21025,30.227949999999993,0.55,1.016,0.752,3,2.0,0.0,0.0,0.0,0.0,28.1167096119403,69.17373912258732,-69.17373912258732,6.984398174734615,89.0960096119403,2.3179855203331847,-2.3179855203331847,Q2
n_1781,2.11147,318.12414400000006,191.79934399999996,4.3919999999999995,1.082,2.814,3,3.0,0.0,5.87,4.0,0.0,188.56894256358208,40.72473085740325,-40.72473085740325,1.6842609411729161,314.8907425635821,1.0163961137190447,-1.0163961137190447,Q4
n_1782,0.195497,53.10631,29.876109999999997,0.0,0.946,1.292,2,0.0,0.0,0.0,0.0,0.0,27.034844626865674,49.09297101066583,-49.09297101066583,9.51015836109294,50.26304462686568,5.353912507071801,-5.353912507071801,Q1
n_1783,0.630588,138.310427,62.806227,0.694,0.792,0.4850000000000001,2,2.0,0.0,2.71,2.0,0.0,61.1521198197015,55.78632707156526,-55.78632707156526,2.633667486981033,136.6543198197015,1.1973841858636627,-1.1973841858636627,Q3
n_1784,0.390286,94.617606,45.250406000000005,1.6300000000000001,1.092,0.5700000000000001,2,2.0,0.0,0.0,0.0,0.0,41.23140976716418,56.42311033829774,-56.42311033829774,8.881679940807215,90.59660976716418,4.249733641364603,-4.249733641364603,Q2
n_1785,0.080813,44.435116,18.921816,0.0,0.946,0.473,2,0.0,0.0,0.0,0.0,0.0,16.18637062686567,63.573020430810466,-63.573020430810466,14.456568931514443,39.41457062686567,11.298598552402412,-11.298598552402412,Q1
n_1786,0.343,87.26446599999998,37.897266,0.45999999999999996,0.642,1.6370000000000002,2,2.0,0.0,0.0,0.0,0.0,34.68978920597015,60.24752021519257,-60.24752021519257,8.463609997697066,84.05498920597014,3.677873642210611,-3.677873642210611,Q2
n_1787,0.610515,111.82294999999999,62.45575,2.89,0.872,0.496,2,2.0,0.0,0.0,0.0,0.0,55.127167928358205,50.7013829197332,-50.7013829197332,11.734039014248964,104.4923679283582,6.555525562187178,-6.555525562187178,Q2
n_1788,0.131444,73.43252799999999,24.065328,0.37,1.126,0.31999999999999995,2,2.0,0.0,0.0,0.0,0.0,21.093304531343282,71.27525756522603,-71.27525756522603,12.349814923182093,70.45850453134328,4.0500082860509865,-4.0500082860509865,Q1
n_1789,0.751509,125.33823600000001,75.97103600000001,4.06,0.872,0.32499999999999996,2,2.0,0.0,0.0,0.0,0.0,68.8179067283582,45.09424344510626,-45.09424344510626,9.415600534448176,118.1831067283582,5.708656432376958,-5.708656432376958,Q3
n_179,0.855125,188.226909,89.49250899999998,4.33,1.5419999999999998,0.7420000000000001,4,4.0,0.0,0.0,0.0,0.0,85.0501075283582,54.81511757261116,-54.81511757261116,4.963992541143067,183.7805075283582,2.3622560107183146,-2.3622560107183146,Q3
n_1790,0.116125,72.991242,23.624042,0.37,1.126,0.31999999999999995,2,2.0,0.0,0.0,0.0,0.0,21.093304531343282,71.10159526900051,-71.10159526900051,10.712550666209946,70.45850453134328,3.4699196770164833,-3.4699196770164833,Q1
n_1791,0.215917,75.617989,26.250789,0.55,0.6759999999999999,0.642,2,2.0,0.0,0.0,0.0,0.0,23.093957970149255,69.45970360286987,-69.45970360286987,12.025661513833914,72.45915797014925,4.177353922822181,-4.177353922822181,Q1
n_1792,0.205367,75.22168699999999,25.854487,0.37,0.6759999999999999,0.8200000000000001,2,2.0,0.0,0.0,0.0,0.0,22.997006770149255,69.42769075340034,-69.42769075340034,11.05216371088989,72.36220677014926,3.80140401510901,-3.80140401510901,Q1
n_1793,0.953269,145.32349399999998,95.956294,4.42,0.872,1.6550000000000002,2,2.0,0.0,0.0,0.0,0.0,91.3445651283582,37.14397953550566,-37.14397953550566,4.806072305837282,140.70976512835819,3.1747990257114225,-3.1747990257114225,Q3
n_1794,0.223291,79.798708,30.431507999999997,0.6400000000000001,1.1260000000000001,0.46199999999999997,2,2.0,0.0,0.0,0.0,0.0,26.65634533134328,66.59551764754978,-66.59551764754978,12.40544066582805,76.02154533134328,4.733363187605404,-4.733363187605404,Q2
n_1795,0.92371,168.635839,93.13163899999999,4.218,0.838,0.40800000000000003,2,2.0,0.0,1.27,2.0,0.0,89.03501988417909,47.20278891358373,-47.20278891358373,4.398740492284153,164.53721988417908,2.430455554480874,-2.430455554480874,Q3
n_1796,0.163748,75.35773499999999,25.990535,0.37,1.092,0.462,2,2.0,0.0,0.0,0.0,0.0,22.61766736716418,69.98626966805175,-69.98626966805175,12.977292052032865,71.98286736716418,4.478462141724159,-4.478462141724159,Q1
n_1797,0.162759,75.35773499999999,25.990535,0.37,1.092,0.46199999999999997,2,2.0,0.0,0.0,0.0,0.0,22.61766736716418,69.98626966805175,-69.98626966805175,12.977292052032865,71.98286736716418,4.478462141724159,-4.478462141724159,Q1
