net_name,R_pred,R_gold,total_cap_gold,design_name,split,total_cap_fF,c_gnd_fF,c_cpl_total_fF,total_res_ohm,n_aggressors_spef,cpl_p95_fF,tgt_n_cuboids,tgt_n_pins,tgt_n_wires,tgt_pin_to_wire_ratio,tgt_total_metal_area_um2,tgt_total_volume_um3,tgt_wire_length_um,tgt_bbox_xy_um2,tgt_bbox_z_um,tgt_aspect_ratio,tgt_z_min,tgt_z_max,tgt_z_mean,tgt_z_std,tgt_n_tiles,tgt_eps_min,tgt_eps_max,tgt_eps_mean,tgt_eps_std,tgt_is_signal,tgt_is_clock,tgt_is_vdd,tgt_is_vss,tgt_count_M1,tgt_count_M2,tgt_count_M3,tgt_count_M4,tgt_count_M5,tgt_count_M6,tgt_count_M7,tgt_count_M8,tgt_count_M9p,tgt_wirelen_M1,tgt_wirelen_M2,tgt_wirelen_M3,tgt_wirelen_M4,tgt_wirelen_M5,tgt_wirelen_M6,tgt_wirelen_M7,tgt_wirelen_M8,tgt_wirelen_M9p,tgt_area_M1,tgt_area_M2,tgt_area_M3,tgt_area_M4,tgt_area_M5,tgt_area_M6,tgt_area_M7,tgt_area_M8,tgt_area_M9p,agg_total_count,agg_unique_nets,agg_total_metal_area_um2,agg_density_per_tile,agg_top1_area,agg_top3_area,agg_count_M1,agg_count_M2,agg_count_M3,agg_count_M4,agg_count_M5,agg_count_M6,agg_count_M7,agg_count_M8,agg_count_M9p,agg_area_M1,agg_area_M2,agg_area_M3,agg_area_M4,agg_area_M5,agg_area_M6,agg_area_M7,agg_area_M8,agg_area_M9p,cpl_n_pairs,cpl_min_dist_um,cpl_p10_dist_um,cpl_p25_dist_um,cpl_p50_dist_um,cpl_p75_dist_um,cpl_p95_dist_um,cpl_mean_dist_um,cpl_total_lateral_overlap_um2,cpl_total_broadside_overlap_um2,cpl_n_below_0p5um,cpl_n_below_1um,cpl_n_below_2um,cpl_sum_inv_d,cpl_sum_inv_d2,cpl_lat_weighted_inv_d,cpl_bs_weighted_inv_d,pwr_n_cuboids,pwr_total_metal_area_um2,pwr_count_M1,pwr_count_M2,pwr_count_M3,pwr_count_M4,pwr_count_M5,pwr_count_M6,pwr_count_M7,pwr_count_M8,pwr_count_M9p,pwr_area_M1,pwr_area_M2,pwr_area_M3,pwr_area_M4,pwr_area_M5,pwr_area_M6,pwr_area_M7,pwr_area_M8,pwr_area_M9p,compact_gnd_fF,compact_cpl_fF,compact_total_fF,v3_agg_count_within_0p3um,v3_agg_count_within_0p5um,v3_agg_count_within_1um,v3_agg_count_within_2um,v3_agg_count_within_3um,v3_agg_area_within_0p3um,v3_agg_area_within_0p5um,v3_agg_area_within_1um,v3_agg_area_within_2um,v3_agg_area_within_3um,v3_pwr_count_within_0p3um,v3_pwr_count_within_0p5um,v3_pwr_count_within_1um,v3_pwr_count_within_2um,v3_pwr_count_within_3um,v3_pwr_area_within_0p3um,v3_pwr_area_within_0p5um,v3_pwr_area_within_1um,v3_pwr_area_within_2um,v3_pwr_area_within_3um,v3_bbox_x_um,v3_bbox_y_um,v3_length_density,v3_cuboid_density,v3_agg_M1_within_1um,v3_agg_M2_within_1um,v3_agg_M3_within_1um,v3_agg_M4_within_1um,v3_agg_M5_within_1um,v3_cap_proxy_lateral,v3_cap_proxy_broadside,ape,err_signed_pct,R_analytic_uncalib,R_analytic,ape_analytic,n_layers,log_wl,wl_q
i_tv80_core_PC[8],312.138,680.4887289999999,4.85161,intel22_tv80s_f3,test,4.85161,1.3158063800000002,3.535805231554003,680.4887289999999,155,0.0141149,34.0,7.0,27.0,0.25925925925925924,1.2317308187484741,0.10469857603311539,15.036991119384766,21.595961578030256,0.5299999117851257,0.5403358165276231,0.5472000241279602,1.077199935913086,0.7945970892906189,0.1389373242855072,5.0,2.799999952316284,2.799999952316284,2.8000001907348633,2.384185791015625e-07,1.0,0.0,0.0,0.0,7.0,8.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,2.161998748779297,2.961000919342041,7.601995468139648,2.3119964599609375,0.0,0.0,0.0,0.0,0.0,0.1371288001537323,0.2519659996032715,0.6505398750305176,0.1920960545539856,0.0,0.0,0.0,0.0,0.0,73790.0,568.0,1635.7583923339844,14758.0,41.774977970984764,84.82839539996348,21660.0,26908.0,17708.0,6068.0,1446.0,0.0,0.0,0.0,0.0,319.9052543640137,303.74732208251953,407.6269760131836,305.7796821594238,298.6991767883301,0.0,0.0,0.0,0.0,264187.0,0.0,1.0601884126663208,1.854529619216919,2.764808177947998,3.4220964908599854,3.8833322525024414,2.576495885848999,0.13625993579626083,2.797095835208893,8197.0,23932.0,75036.0,159724.693359375,451461.8671875,2.7251986265182495,25.131781339645386,640.0,203.00879287719727,64.0,148.0,160.0,143.0,68.0,40.0,6.0,10.0,1.0,13.005136728286743,13.247315168380737,16.458067893981934,16.326245069503784,25.241966724395752,29.32834529876709,0.14400384575128555,61.257694244384766,28.0,0.03944416344165802,0.69060800878109,0.730052172222748,2630.0,4820.0,10382.0,22028.0,33715.0,103.02177429199219,182.54136276245117,367.4985694885254,636.7713317871094,891.3838348388672,245.0,333.0,518.0,639.0,639.0,58.39197111129761,87.25757217407227,164.99146842956543,175.00878143310547,175.00878143310547,3.4160022735595703,6.321998596191406,0.6962871768896837,1.5743684242607874,2869.0,3622.0,2431.0,1090.0,370.0,2.7251986265182495,25.131781339645386,54.13032035685634,-54.13032035685634,203.97261207753962,345.14221876532577,49.28024461587727,4,1.1771609432384946,Q4_long
n_581,116.343,75.57765800000001,0.408138,intel22_tv80s_f3,test,0.408138,0.0688763,0.33926184140000004,75.57765800000001,15,0.0235582,3.0,2.0,1.0,2.0,0.22503194212913513,0.018698757514357567,2.6980056762695312,1.9154725129483268,0.2239999771118164,0.36398889847828003,0.5472000241279602,0.7712000012397766,0.6310333609580994,0.06835365295410156,1.0,2.799999952316284,2.799999952316284,2.799999952316284,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8080062866210938,1.8899993896484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054938904941082,0.17009302973747253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8393.0,255.0,206.26028442382812,8393.0,3.9307028031907976,11.403807197348215,2421.0,2926.0,1995.0,823.0,228.0,0.0,0.0,0.0,0.0,32.57553482055664,35.99095916748047,55.509456634521484,36.84209442138672,45.34224319458008,0.0,0.0,0.0,0.0,7900.0,0.0,1.1541730165481567,1.8826854228973389,2.746212959289551,3.411040782928467,3.8936123847961426,2.5845718383789062,0.014077499508857727,0.3191284239292145,204.0,632.0,2222.0,4830.7978515625,17359.552734375,0.28154996037483215,1.6081233024597168,128.0,7.534761428833008,10.0,30.0,37.0,30.0,15.0,6.0,0.0,0.0,0.0,0.04400140792131424,0.10207466036081314,2.5727858543395996,0.11501594632863998,4.6250386238098145,0.07584401965141296,0.0,0.0,0.0,0.008652162738144398,0.04684726699577966,0.055499429733924056,93.0,179.0,411.0,1140.0,2122.0,5.249680042266846,12.421470642089844,26.575130462646484,47.22981262207031,73.43636322021484,15.0,23.0,96.0,128.0,128.0,0.6651947498321533,0.6937063336372375,4.52769660949707,7.534761428833008,7.534761428833008,0.834991455078125,2.2940025329589844,1.4085327030439694,1.5661931871746626,109.0,135.0,105.0,44.0,18.0,0.28154996037483215,1.6081233024597168,53.938350405089274,53.938350405089274,48.341139013117015,81.7980796867359,8.230503367457997,2,0.43104285903860673,Q1_short
n_938,77.4326,167.97576899999999,0.788188,intel22_tv80s_f3,test,0.788188,0.35483838,0.4333503590999998,167.97576899999999,34,0.00990079,9.0,4.0,5.0,0.8,0.3378875255584717,0.027730517089366913,4.233000755310059,1.7942199556273408,0.2239999771118164,7.352177606177606,0.5472000241279602,0.7712000012397766,0.6386444568634033,0.06633183360099792,1.0,2.799999952316284,2.799999952316284,2.799999952316284,0.0,1.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5070046186447144,2.7259960174560547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1006413996219635,0.23724614083766937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16900.0,553.0,380.54071044921875,16900.0,5.107154462952167,13.548465334577486,4898.0,6164.0,4052.0,1420.0,366.0,0.0,0.0,0.0,0.0,67.4861831665039,70.35624694824219,95.30155944824219,79.23025512695312,68.16646575927734,0.0,0.0,0.0,0.0,42824.0,0.0,0.9673517942428589,1.7268562316894531,2.631927967071533,3.363407611846924,3.87792706489563,2.48803973197937,0.019281556829810143,0.4248599112033844,1585.0,4531.0,13695.0,27266.2890625,73868.5234375,0.38563114404678345,3.759108066558838,128.0,65.92256164550781,12.0,28.0,32.0,32.0,13.0,9.0,0.0,1.0,1.0,2.499126434326172,2.545588254928589,3.1684350967407227,3.1854186058044434,4.607975006103516,6.795994281768799,0.0,15.120025634765625,28.0,0.013166166841983795,0.10275305696809192,0.11591922381007572,390.0,668.0,1386.0,2896.0,4782.0,8.790861129760742,24.714879989624023,56.638790130615234,94.2392578125,145.54061889648438,39.0,71.0,115.0,127.0,127.0,6.26479959487915,12.108983993530273,19.858800888061523,37.92256164550781,37.92256164550781,3.631999969482422,0.4940032958984375,2.359242935646655,5.01610740186712,420.0,478.0,322.0,113.0,53.0,0.38563114404678345,3.759108066558838,53.90251792804711,-53.90251792804711,82.53354427489367,139.6550757646534,16.859987249319634,2,0.6266483459667959,Q3
n_1086,123.707,267.60462399999994,1.04249,intel22_tv80s_f3,test,1.04249,0.7097752499999999,0.3327107441999998,267.60462399999994,26,0.0106713,37.0,5.0,32.0,0.15625,0.7323052883148193,0.06158154830336571,9.34602165222168,4.7439815565012395,0.5299999117851257,4.437156897467682,0.5472000241279602,1.077199935913086,0.7705647945404053,0.13978154957294464,3.0,2.799999952316284,2.799999952316284,2.8000004291534424,4.76837158203125e-07,1.0,0.0,0.0,0.0,7.0,16.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,1.7119920253753662,4.906005859375,1.046020746231079,1.6820030212402344,0.0,0.0,0.0,0.0,0.0,0.11273299157619476,0.41568225622177124,0.06848947703838348,0.1354006677865982,0.0,0.0,0.0,0.0,0.0,16301.0,218.0,288.7926445007324,5433.666666666667,7.379580389591865,18.74875244582654,5244.0,6338.0,3656.0,957.0,106.0,0.0,0.0,0.0,0.0,73.54138565063477,74.15306282043457,77.27161979675293,40.48557424545288,23.341005086898804,0.0,0.0,0.0,0.0,126995.0,0.0,0.8888255953788757,1.504453420639038,2.37259578704834,3.131193161010742,3.8223814964294434,2.304697036743164,0.07071924395859241,0.691392607986927,4756.0,15428.0,49821.0,85260.1044921875,205329.7734375,1.414384812116623,7.037548780441284,384.0,6.901974320411682,32.0,93.0,97.0,94.0,48.0,18.0,1.0,1.0,0.0,1.1424111127853394,1.3196551203727722,0.31885505467653275,1.376879669725895,0.5002791434526443,2.090294323861599,0.02399865724146366,0.1296013593673706,0.0,0.025629768148064613,0.2095336081948414,0.23516337634290602,791.0,1561.0,2974.0,5559.0,8201.0,15.71753454208374,28.074021339416504,49.845685958862305,88.31899452209473,136.21947479248047,108.0,162.0,331.0,384.0,384.0,3.439801163971424,5.558448776602745,6.445758134126663,6.901974320411682,6.901974320411682,4.588005065917969,1.03399658203125,1.9700796769358684,7.799355785710111,989.0,1190.0,642.0,144.0,9.0,1.414384812116623,7.037548780441284,53.77247293006416,-53.77247293006416,137.06998375329104,231.93622828516692,13.328766589187573,4,0.9706267828331162,Q4_long
di_reg[5],671.139,1445.3794090000004,9.83531,intel22_tv80s_f3,test,9.83531,2.771610510000001,7.063703240559992,1445.3794090000004,302,0.0134415,29.0,7.0,22.0,0.3181818181818182,1.8818085193634033,0.16135552525520325,21.935989379882812,143.84378924194607,0.5299999117851257,1.3548139649650461,0.5472000241279602,1.077199935913086,0.7879412174224854,0.16490720212459564,10.0,2.799999952316284,2.799999952316284,2.8000004291534424,4.76837158203125e-07,1.0,0.0,0.0,0.0,8.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,1.9989937543869019,1.175003170967102,4.56999397277832,14.191997528076172,0.0,0.0,0.0,0.0,0.0,0.13409703969955444,0.09282471984624863,0.3936340808868408,1.2612526416778564,0.0,0.0,0.0,0.0,0.0,154828.0,913.0,3536.001678466797,15482.8,57.47934662669286,134.6568767807516,45140.0,56689.0,36937.0,12497.0,3565.0,0.0,0.0,0.0,0.0,653.4710426330566,641.4887161254883,893.996826171875,658.4590911865234,688.5858993530273,0.0,0.0,0.0,0.0,317626.0,0.0,0.9177330732345581,1.641092300415039,2.561347484588623,3.346691608428955,3.8691189289093018,2.439268112182617,0.2147477325052023,10.200549155473709,13276.0,35967.0,108745.0,216875.9794921875,702340.359375,4.294954806566238,93.34094715118408,1280.0,588.3501129150391,126.0,293.0,318.0,293.0,139.0,79.0,8.0,15.0,9.0,24.99566388130188,24.867720127105713,32.29478645324707,30.34792923927307,57.20907735824585,64.36594200134277,0.19200283661484718,106.87696838378906,247.19999313354492,0.052698273211717606,2.4205115436045164,2.473209816816234,4634.0,9482.0,22089.0,52009.0,82198.0,308.3536949157715,484.2296962738037,873.2419471740723,1593.3210144042969,2205.618850708008,459.0,661.0,1093.0,1271.0,1271.0,133.1881718635559,155.9141607284546,306.7620620727539,341.150089263916,341.150089263916,13.959999084472656,10.303997039794922,0.15249868969306943,0.20160759218614463,5967.0,7588.0,5492.0,2286.0,756.0,4.294954806566238,93.34094715118408,53.56658633567127,-53.56658633567127,265.26994220235133,448.8634797139557,68.94493743864068,4,1.3411572271856176,Q4_long
n_359,113.16,242.40279900000004,1.12443,intel22_tv80s_f3,test,1.12443,0.35162212000000004,0.7728130840999999,242.40279900000004,31,0.015104,29.0,7.0,22.0,0.3181818181818182,0.6689251661300659,0.05595242977142334,8.547999382019043,6.566282033454627,0.37699997425079346,0.2833402009572411,0.5472000241279602,0.9241999983787537,0.7246309518814087,0.10696274787187576,3.0,2.799999952316284,2.799999952316284,2.8000004291534424,4.76837158203125e-07,1.0,0.0,0.0,0.0,8.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9529961347579956,2.406994342803955,4.188009262084961,0.0,0.0,0.0,0.0,0.0,0.0,0.12674082815647125,0.18924228847026825,0.3529420495033264,0.0,0.0,0.0,0.0,0.0,0.0,24569.0,265.0,465.7245788574219,8189.666666666667,10.353894017636776,26.65738016087562,7821.0,9387.0,5615.0,1565.0,181.0,0.0,0.0,0.0,0.0,110.67060089111328,112.95757293701172,121.36184692382812,76.15182495117188,44.58271884918213,0.0,0.0,0.0,0.0,156432.0,0.0,0.9387969374656677,1.616955041885376,2.4957644939422607,3.2840042114257812,3.8495492935180664,2.4092419147491455,0.06296381913125515,1.169165477156639,5959.0,17404.0,53860.0,103993.712890625,289417.5625,1.2592763900756836,12.519977331161499,384.0,32.37474536895752,35.0,93.0,100.0,92.0,46.0,18.0,0.0,0.0,0.0,3.173290967941284,3.341723322868347,4.974923975765705,4.3948880434036255,8.929742515087128,7.560176730155945,0.0,0.0,0.0,0.02307998761534691,0.3416042872113043,0.3646842748266512,1254.0,1932.0,3950.0,8105.0,11672.0,28.598407745361328,44.27825450897217,75.61709594726562,154.37080001831055,223.7737274169922,105.0,173.0,322.0,384.0,384.0,13.385526895523071,23.834205627441406,32.129568099975586,32.37474536895752,32.37474536895752,1.3639984130859375,4.813995361328125,1.3018020454296269,4.41650234520046,1308.0,1568.0,848.0,213.0,13.0,1.2592763900756836,12.519977331161499,53.31737072887513,-53.31737072887513,136.18966219100085,230.44663547100865,4.932353742743455,3,0.9318644820945436,Q4_long
i_tv80_core_SP[11],338.069,715.0764219999999,4.99487,intel22_tv80s_f3,test,4.99487,2.54963217,2.445242502359999,715.0764219999999,175,0.00924046,17.0,4.0,13.0,0.3076923076923077,5.738743305206299,0.4979921877384186,38.040985107421875,35.78518497924961,0.6829999089241028,0.3043157376695094,0.5472000241279602,1.230199933052063,0.9095823168754578,0.2378053069114685,6.0,2.799999952316284,2.799999952316284,2.799999952316284,0.0,1.0,0.0,0.0,0.0,4.0,2.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0759963989257812,0.7889996767044067,1.155996322631836,1.0770015716552734,33.94298553466797,0.0,0.0,0.0,0.0,0.07316860556602478,0.06616934388875961,0.09605163335800171,0.09208846837282181,5.4112653732299805,0.0,0.0,0.0,0.0,67467.0,521.0,1434.5523071289062,11244.5,39.22441046242602,73.5496089886874,20015.0,24921.0,16051.0,5248.0,1232.0,0.0,0.0,0.0,0.0,302.6397132873535,290.17663192749023,374.9626579284668,264.6367378234863,202.1365966796875,0.0,0.0,0.0,0.0,133795.0,0.0,0.7987310290336609,1.562371850013733,2.531341552734375,3.291505813598633,3.8618929386138916,2.391738176345825,0.08825301751494408,12.121653705835342,5924.0,17755.0,47361.0,92243.736328125,265005.078125,1.7650604546070099,68.75600361824036,768.0,138.72861289978027,61.0,179.0,216.0,170.0,88.0,39.0,5.0,10.0,0.0,2.5334419645369053,2.8792821019887924,20.931064128875732,3.495865598320961,27.70984125137329,4.810981869697571,0.12000320479273796,76.24812126159668,0.0,0.12821979820728302,1.7483017738693714,1.8765215720766544,1599.0,4840.0,12372.0,25152.0,37214.0,119.95146179199219,195.21708393096924,389.8836555480957,639.051872253418,888.5920944213867,255.0,373.0,660.0,768.0,768.0,32.478973388671875,36.79740333557129,134.71049308776855,138.72861289978027,138.72861289978027,3.299999237060547,10.843997955322266,1.063037263311069,0.4750569267661357,3555.0,4505.0,3033.0,1060.0,219.0,1.7650604546070099,68.75600361824036,52.72267556320014,-52.72267556320014,393.1974309682846,665.3296849756983,6.956842023285385,5,1.5802517548788848,Q4_long
n_352,145.336,304.630894,1.48422,intel22_tv80s_f3,test,1.48422,0.40675493,1.0774692893999995,304.630894,41,0.0238659,36.0,6.0,30.0,0.2,0.5106351971626282,0.04223506525158882,7.084970951080322,4.7160901158931665,0.37699997425079346,4.411004286905386,0.5472000241279602,0.9241999983787537,0.689769446849823,0.08985691517591476,3.0,2.799999952316284,2.799999952316284,2.8000001907348633,2.384185791015625e-07,1.0,0.0,0.0,0.0,11.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8950008153915405,4.317972183227539,0.8719978332519531,0.0,0.0,0.0,0.0,0.0,0.0,0.11286450922489166,0.33526915311813354,0.0625014454126358,0.0,0.0,0.0,0.0,0.0,0.0,37415.0,407.0,744.2035980224609,12471.666666666666,11.813163421815261,33.82030878122896,11517.0,14076.0,8837.0,2628.0,357.0,0.0,0.0,0.0,0.0,162.42513275146484,167.43501663208008,192.8875503540039,148.92763137817383,72.52829170227051,0.0,0.0,0.0,0.0,194344.0,0.0,1.086118459701538,1.8339192867279053,2.720294952392578,3.407392978668213,3.88462495803833,2.561890125274658,0.046986062079668045,0.9079493284225464,5361.0,16746.0,57421.0,115542.212890625,301702.6171875,0.9397212266921997,8.156123876571655,384.0,90.47527122497559,38.0,88.0,94.0,85.0,47.0,26.0,2.0,4.0,0.0,7.267882347106934,7.4113147258758545,8.9562246799469,7.443614721298218,17.297276973724365,13.33694314956665,0.04800036549568176,28.71401023864746,0.0,0.019176270812749863,0.2254969304847932,0.24467320129754305,1002.0,1821.0,4019.0,9256.0,14566.0,28.46694850921631,59.95371055603027,127.7398681640625,246.47736358642578,345.80589294433594,112.0,195.0,336.0,384.0,384.0,24.164336681365967,41.052578926086426,58.81890869140625,90.47527122497559,90.47527122497559,4.560997009277344,1.0340042114257812,1.5022976187846913,7.6334419222992445,1240.0,1460.0,1031.0,254.0,34.0,0.9397212266921997,8.156123876571655,52.29111594965151,-52.29111594965151,120.60315346175975,204.07269168109255,33.009850379425885,3,0.8503380739467278,Q3
n_65,59.4779,124.45332099999999,0.391474,intel22_tv80s_f3,test,0.391474,0.10442907000000001,0.2870449575599999,124.45332099999999,16,0.020753,19.0,4.0,15.0,0.26666666666666666,0.33509790897369385,0.027380622923374176,4.486998558044434,1.5331453720573336,0.37699997425079346,1.2135128897818444,0.5472000241279602,0.9241999983787537,0.7177262902259827,0.10026772320270538,1.0,2.799999952316284,2.799999952316284,2.799999952316284,0.0,1.0,0.0,0.0,0.0,5.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5070046186447144,2.1079883575439453,0.8720054626464844,0.0,0.0,0.0,0.0,0.0,0.0,0.10064192116260529,0.17195454239845276,0.0625014379620552,0.0,0.0,0.0,0.0,0.0,0.0,8990.0,280.0,201.74757385253906,8990.0,5.272753035416827,11.77820428845007,2809.0,3351.0,2094.0,593.0,143.0,0.0,0.0,0.0,0.0,43.57647705078125,41.29606246948242,52.28034210205078,37.781280517578125,26.813419342041016,0.0,0.0,0.0,0.0,52273.0,0.0,1.0213114023208618,1.828820824623108,2.7611608505249023,3.437810182571411,3.8935580253601074,2.568704605102539,0.02094496414065361,0.3186115622520447,1714.0,5068.0,15119.0,32753.9296875,100293.0625,0.4188992977142334,3.157881259918213,128.0,16.693618774414062,14.0,32.0,28.0,30.0,13.0,9.0,1.0,1.0,0.0,3.120049476623535,3.1723275184631348,0.09248417615890503,3.179018020629883,0.14494271576404572,6.831194877624512,0.02399865724146366,0.12960319221019745,0.0,0.01266415510326624,0.08867268065029073,0.10133683575355697,178.0,272.0,544.0,1252.0,2207.0,8.051214218139648,12.25464916229248,19.75301742553711,38.93833541870117,60.256587982177734,51.0,65.0,125.0,128.0,128.0,5.721229076385498,8.084484100341797,16.648462295532227,16.693618774414062,16.693618774414062,1.3639984130859375,1.1240081787109375,2.9266621677390665,12.392823502773144,188.0,206.0,118.0,20.0,12.0,0.4188992977142334,3.157881259918213,52.20866785869056,-52.20866785869056,84.95806875553998,143.75761556241315,15.51127314827795,3,0.651955929966895,Q3
i_tv80_core_Ap[7],85.0116,175.92119200000005,0.931435,intel22_tv80s_f3,test,0.931435,0.4311971,0.5002379358900001,175.92119200000005,26,0.0283922,13.0,3.0,10.0,0.3,0.29453757405281067,0.02449268102645874,3.787994384765625,5.324805957032368,0.37699997425079346,1.9230756886622895,0.5472000241279602,0.9241999983787537,0.7413154244422913,0.10473283380270004,1.0,2.799999952316284,2.799999952316284,2.799999713897705,2.384185791015625e-07,1.0,0.0,0.0,0.0,3.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9420013427734375,1.8839991092681885,0.9619941711425781,0.0,0.0,0.0,0.0,0.0,0.0,0.06405683606863022,0.15987755358219147,0.07060319930315018,0.0,0.0,0.0,0.0,0.0,0.0,9867.0,297.0,206.11502075195312,9867.0,9.139003685559146,16.327195160789415,3180.0,3708.0,2232.0,626.0,121.0,0.0,0.0,0.0,0.0,50.7901611328125,46.64167785644531,49.010353088378906,32.27909851074219,27.39373016357422,0.0,0.0,0.0,0.0,42884.0,0.0,0.9484462738037109,1.7562412023544312,2.665013313293457,3.3605239391326904,3.8731167316436768,2.4971272945404053,0.017201406881213188,0.3378317952156067,1569.0,4609.0,13310.0,26790.455078125,63910.66796875,0.34402814507484436,2.813384532928467,128.0,34.28772735595703,12.0,28.0,32.0,32.0,14.0,7.0,1.0,2.0,0.0,2.499126434326172,2.545590877532959,2.9550416469573975,3.185417652130127,4.294660568237305,4.581863880157471,0.024000640958547592,14.202025413513184,0.0,0.010798748582601547,0.07827604118471665,0.0890747897673182,304.0,531.0,1007.0,1943.0,3377.0,11.11240291595459,16.704097747802734,30.40854263305664,54.47966766357422,87.67820739746094,41.0,80.0,126.0,128.0,128.0,9.159564971923828,19.18069839477539,20.08570098876953,34.28772735595703,34.28772735595703,3.200000762939453,1.66400146484375,0.7113863707583362,2.4414035187199925,296.0,378.0,248.0,73.0,12.0,0.34402814507484436,2.813384532928467,51.67631651790992,-51.67631651790992,62.49134984883395,105.74166267120012,39.892595389417274,3,0.5784093265437197,Q3
n_2044,323.418,668.27304,3.65325,intel22_tv80s_f3,test,3.65325,1.6268066999999997,2.026433734823998,668.27304,70,0.0162053,20.0,8.0,12.0,0.6666666666666666,0.3061104714870453,0.024421699345111847,4.236978530883789,23.335306766784925,0.37699997425079346,1.4555443399044135,0.5472000241279602,0.9241999983787537,0.6666749715805054,0.10003592073917389,2.0,2.799999952316284,2.799999952316284,2.799999713897705,2.384185791015625e-07,1.0,0.0,0.0,0.0,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9339921474456787,0.876989483833313,1.4259967803955078,0.0,0.0,0.0,0.0,0.0,0.0,0.1278407871723175,0.05792277678847313,0.12034691125154495,0.0,0.0,0.0,0.0,0.0,0.0,18824.0,395.0,408.3599090576172,9412.0,11.007460451684892,20.97445448068902,5931.0,6959.0,4244.0,1341.0,349.0,0.0,0.0,0.0,0.0,93.33139038085938,90.15166091918945,102.05470275878906,66.24043464660645,56.581722259521484,0.0,0.0,0.0,0.0,68478.0,0.0,1.1284757852554321,1.9416497945785522,2.7660751342773438,3.4234530925750732,3.886791229248047,2.6048707962036133,0.05060759000480175,0.5115073472261429,1953.0,5737.0,18086.0,39528.580078125,95566.7578125,1.0121518075466156,5.473776578903198,256.0,51.928489685058594,24.0,57.0,58.0,66.0,30.0,18.0,1.0,2.0,0.0,4.998252868652344,5.095751523971558,2.4892697036266327,6.992626667022705,6.607055634260178,11.40286636352539,0.023999420925974846,14.318663239479065,0.0,0.01148127019405365,0.16079393138432696,0.1722752015783806,545.0,1055.0,2198.0,4793.0,7035.0,20.490745544433594,35.86399841308594,69.50294876098633,126.93217086791992,181.8740234375,59.0,85.0,188.0,256.0,256.0,11.184185028076172,20.307147979736328,31.621307373046875,51.928489685058594,51.928489685058594,5.827999114990234,4.003999710083008,0.18156943781491794,0.8570703697997945,742.0,797.0,464.0,149.0,46.0,1.0121518075466156,5.473776578903198,51.60391327472974,-51.60391327472974,94.50775623321533,159.9166493218443,76.07016297981373,3,0.6270562634009603,Q3
